date,value
2015-07-02T04:00Z,136674.65
2015-07-03T04:00Z,78936.7
2015-07-04T04:00Z,17076.6
2015-07-06T04:00Z,110005.95
2015-07-07T04:00Z,115046.9
2015-07-08T04:00Z,83643
2015-07-09T04:00Z,142298.25
2015-07-10T04:00Z,87205.65
2015-07-11T04:00Z,80875.15
2015-07-13T04:00Z,78612.5
2015-07-14T04:00Z,101719.95
2015-07-15T04:00Z,123993.7
2015-07-16T04:00Z,107982.65
2015-07-17T04:00Z,68417.35
2015-07-18T04:00Z,61011.6
2015-07-20T04:00Z,92365.6
2015-07-21T04:00Z,86979.3
2015-07-22T04:00Z,110477.05
2015-07-23T04:00Z,145725.35
2015-07-24T04:00Z,106625.75
2015-07-25T04:00Z,38512.25
2015-07-27T04:00Z,86351.85
2015-07-28T04:00Z,97673.95
2015-07-29T04:00Z,122879.4
2015-07-30T04:00Z,118863.8
2015-07-31T04:00Z,86856.05
2015-08-01T04:00Z,27673.45
2015-08-03T04:00Z,94964.4
2015-08-04T04:00Z,91040.15
2015-08-05T04:00Z,56437.35
2015-08-06T04:00Z,106639.8
2015-08-07T04:00Z,59515.25
2015-08-08T04:00Z,19957.9
2015-08-10T04:00Z,119676.35
2015-08-11T04:00Z,110178.5
2015-08-12T04:00Z,110357.65
2015-08-13T04:00Z,84097.7
2015-08-14T04:00Z,76799.3
2015-08-15T04:00Z,26674.5
2015-08-17T04:00Z,80845.7
2015-08-18T04:00Z,39168.05
2015-08-19T04:00Z,71702.8
2015-08-20T04:00Z,97520.45
2015-08-21T04:00Z,77493.65
2015-08-22T04:00Z,42621.9
2015-08-24T04:00Z,90814.15
2015-08-25T04:00Z,80090.05
2015-08-26T04:00Z,58072.65
2015-08-27T04:00Z,131368.95
2015-08-28T04:00Z,134233.25
2015-08-29T04:00Z,19460.85
2015-08-31T04:00Z,55523
2015-09-01T04:00Z,62840.2
2015-09-02T04:00Z,119206.55
2015-09-03T04:00Z,76640.2
2015-09-04T04:00Z,112946.95
2015-09-05T04:00Z,70533.15
2015-09-07T04:00Z,115466.25
2015-09-08T04:00Z,132408.55
2015-09-09T04:00Z,77249.55
2015-09-10T04:00Z,75469.25
2015-09-11T04:00Z,127485.15
2015-09-12T04:00Z,47922.75
2015-09-14T04:00Z,48517.85
2015-09-15T04:00Z,96685.85
2015-09-16T04:00Z,51135.15
2015-09-17T04:00Z,117943.85
2015-09-18T04:00Z,78788.75
2015-09-19T04:00Z,39181.8
2015-09-21T04:00Z,115182.5
2015-09-22T04:00Z,106570.45
2015-09-23T04:00Z,131055.7
2015-09-24T04:00Z,48128.55
2015-09-25T04:00Z,76611.25
2015-09-26T04:00Z,88265.95
2015-09-28T04:00Z,54487.45
2015-09-29T04:00Z,108242.6
2015-09-30T04:00Z,123840.05
2015-10-01T04:00Z,34578
2015-10-02T04:00Z,104716.5
2015-10-03T04:00Z,26535.5
2015-10-05T04:00Z,65019.35
2015-10-06T04:00Z,152308.25
2015-10-07T04:00Z,76885.45
2015-10-08T04:00Z,96830.3
2015-10-09T04:00Z,122188.4
2015-10-10T04:00Z,52017.85
2015-10-12T04:00Z,78049.3
2015-10-13T04:00Z,64902.15
2015-10-14T04:00Z,120938.15
2015-10-15T04:00Z,59629.9
2015-10-16T04:00Z,105531.1
2015-10-17T04:00Z,42578.95
2015-10-19T04:00Z,147671.6
2015-10-20T04:00Z,97012
2015-10-21T04:00Z,120749.4
2015-10-22T04:00Z,113692.05
2015-10-23T04:00Z,56230.6
2015-10-24T04:00Z,30522.55
2015-10-26T04:00Z,107319.55
2015-10-27T04:00Z,43706.8
2015-10-28T04:00Z,84594.2
2015-10-29T04:00Z,84630.95
2015-10-30T04:00Z,115801.1
2015-10-31T04:00Z,30316.55
2015-11-02T05:00Z,61973.8
2015-11-03T05:00Z,146636.8
2015-11-04T05:00Z,116358.55
2015-11-05T05:00Z,93603.5
2015-11-06T05:00Z,65450
2015-11-07T05:00Z,36652.1
2015-11-09T05:00Z,84138.9
2015-11-10T05:00Z,107582.15
2015-11-11T05:00Z,110617.8
2015-11-12T05:00Z,48140.1
2015-11-13T05:00Z,122201.5
2015-11-14T05:00Z,52424.7
2015-11-16T05:00Z,52589.6
2015-11-17T05:00Z,48483.25
2015-11-18T05:00Z,115139.75
2015-11-19T05:00Z,78574.65
2015-11-20T05:00Z,127173.9
2015-11-21T05:00Z,32212.5
2015-11-23T05:00Z,127053.2
2015-11-24T05:00Z,132701.85
2015-11-25T05:00Z,83375.65
2015-11-26T05:00Z,51499.75
2015-11-27T05:00Z,82324.3
2015-11-28T05:00Z,22982.2
2015-11-30T05:00Z,67139.1
2015-12-01T05:00Z,79986.7
2015-12-02T05:00Z,47330.8
2015-12-03T05:00Z,138316.75
2015-12-04T05:00Z,100730.8
2015-12-05T05:00Z,45059.45
2015-12-07T05:00Z,109825.1
2015-12-08T05:00Z,107296.15
2015-12-09T05:00Z,107882.05
2015-12-10T05:00Z,74415.55
2015-12-11T05:00Z,54771.15
2015-12-12T05:00Z,47574.1
2015-12-14T05:00Z,95100.25
2015-12-15T05:00Z,90294
2015-12-16T05:00Z,75440.4
2015-12-17T05:00Z,84575.5
2015-12-18T05:00Z,100478.1
2015-12-19T05:00Z,24850.9
2015-12-21T05:00Z,80619.65
2015-12-22T05:00Z,125576.75
2015-12-23T05:00Z,113568.25
2015-12-24T05:00Z,51472.55
2015-12-25T05:00Z,84049.65
2015-12-26T05:00Z,41614.65
2015-12-28T05:00Z,82156.35
2015-12-29T05:00Z,125772.15
2015-12-30T05:00Z,59089.45
2015-12-31T05:00Z,97111.35
2016-01-01T05:00Z,41742.25
2016-01-02T05:00Z,81046.35
2016-01-04T05:00Z,116726.1
2016-01-05T05:00Z,120455.9
2016-01-06T05:00Z,136504.4
2016-01-07T05:00Z,120785
2016-01-08T05:00Z,96185.05
2016-01-09T05:00Z,59667
2016-01-11T05:00Z,56113.45
2016-01-12T05:00Z,124076.7
2016-01-13T05:00Z,126881.5
2016-01-14T05:00Z,81652
2016-01-15T05:00Z,102374.65
2016-01-16T05:00Z,44911.85
2016-01-18T05:00Z,102598.1
2016-01-19T05:00Z,52344.95
2016-01-20T05:00Z,63628.25
2016-01-21T05:00Z,96022.45
2016-01-22T05:00Z,106344.6
2016-01-23T05:00Z,42864.3
2016-01-25T05:00Z,79581.85
2016-01-26T05:00Z,127063.6
2016-01-27T05:00Z,60926
2016-01-28T05:00Z,76600.15
2016-01-29T05:00Z,56821.9
2016-01-30T05:00Z,51436.75
2016-02-01T05:00Z,65854.7
2016-02-02T05:00Z,52071.35
2016-02-03T05:00Z,129814.7
2016-02-04T05:00Z,77752.45
2016-02-05T05:00Z,65704.8
2016-02-06T05:00Z,38613.5
2016-02-08T05:00Z,93299.45
2016-02-09T05:00Z,69691.4
2016-02-10T05:00Z,48494.4
2016-02-11T05:00Z,86817.55
2016-02-12T05:00Z,114625.25
2016-02-13T05:00Z,20552.9
2016-02-15T05:00Z,72201.4
2016-02-16T05:00Z,48896.5
2016-02-17T05:00Z,134911.5
2016-02-18T05:00Z,79142.8
2016-02-19T05:00Z,79400
2016-02-20T05:00Z,51887.2
2016-02-22T05:00Z,81279.45
2016-02-23T05:00Z,84582.05
2016-02-24T05:00Z,128054.55
2016-02-25T05:00Z,64971.2
2016-02-26T05:00Z,145350.8
2016-02-27T05:00Z,18930.4
2016-02-29T05:00Z,122772.15
2016-03-01T05:00Z,117061.7
2016-03-02T05:00Z,132944.75
2016-03-03T05:00Z,105448.35
2016-03-04T05:00Z,88200.1
2016-03-05T05:00Z,43822.15
2016-03-07T05:00Z,65149.25
2016-03-08T05:00Z,98743.2
2016-03-09T05:00Z,71766.95
2016-03-10T05:00Z,80266.5
2016-03-11T05:00Z,70490.8
2016-03-12T05:00Z,35734.5
2016-03-14T04:00Z,59623.65
2016-03-15T04:00Z,83952.85
2016-03-16T04:00Z,62436.55
2016-03-17T04:00Z,59486.15
2016-03-18T04:00Z,58118.05
2016-03-19T04:00Z,36689.95
2016-03-21T04:00Z,135391.25
2016-03-22T04:00Z,149714.9
2016-03-23T04:00Z,148639
2016-03-24T04:00Z,65403.8
2016-03-25T04:00Z,67463.85
2016-03-26T04:00Z,41765.8
2016-03-28T04:00Z,116924.3
2016-03-29T04:00Z,86143.4
2016-03-30T04:00Z,113666.8
2016-03-31T04:00Z,108515.05
2016-04-01T04:00Z,47568.95
2016-04-02T04:00Z,36558.8
2016-04-04T04:00Z,113057.8
2016-04-05T04:00Z,58609.05
2016-04-06T04:00Z,52191.75
2016-04-07T04:00Z,97591.15
2016-04-08T04:00Z,120686.55
2016-04-09T04:00Z,52696.95
2016-04-11T04:00Z,120758.05
2016-04-12T04:00Z,64114.05
2016-04-13T04:00Z,109262.3
2016-04-14T04:00Z,126916.6
2016-04-15T04:00Z,97512.15
2016-04-16T04:00Z,56023.1
2016-04-18T04:00Z,156683.65
2016-04-19T04:00Z,94908.65
2016-04-20T04:00Z,48654.45
2016-04-21T04:00Z,98315.15
2016-04-22T04:00Z,97971.6
2016-04-23T04:00Z,38076.05
2016-04-25T04:00Z,47222.5
2016-04-26T04:00Z,112680.7
2016-04-27T04:00Z,87747.6
2016-04-28T04:00Z,120725.4
2016-04-29T04:00Z,135563.85
2016-04-30T04:00Z,34629
2016-05-02T04:00Z,79717.2
2016-05-03T04:00Z,100696.3
2016-05-04T04:00Z,148248.85
2016-05-05T04:00Z,118591.8
2016-05-06T04:00Z,147750.3
2016-05-07T04:00Z,70241
2016-05-09T04:00Z,97432
2016-05-10T04:00Z,55017
2016-05-11T04:00Z,108140.35
2016-05-12T04:00Z,114479.45
2016-05-13T04:00Z,134728.75
2016-05-14T04:00Z,40449.05
2016-05-16T04:00Z,76644
2016-05-17T04:00Z,58561.5
2016-05-18T04:00Z,105944.6
2016-05-19T04:00Z,141192.7
2016-05-20T04:00Z,123836.7
2016-05-21T04:00Z,17347.25
2016-05-23T04:00Z,87473.85
2016-05-24T04:00Z,88145.8
2016-05-25T04:00Z,91991.35
2016-05-26T04:00Z,111307.55
2016-05-27T04:00Z,94548.9
2016-05-28T04:00Z,41002.2
2016-05-30T04:00Z,70503.2
2016-05-31T04:00Z,119456.9
